gss.code,sex,age,year,popn
E06000005,F,56,2035,644.4251043565
E06000005,F,56,2036,709.7798644587
E06000005,F,56,2037,642.2177250478
E06000005,F,57,2011,615
E06000005,F,57,2012,602
E06000005,F,57,2013,687
E06000005,F,57,2014,684
E06000005,F,57,2015,759.1915418124
E06000005,F,57,2016,728.8469158098
E06000005,F,57,2017,714.0224821454
E06000005,F,57,2018,765.368940432
E06000005,F,57,2019,771.6559724431
E06000005,F,57,2020,768.5956276058
E06000005,F,57,2021,782.1298499109
E06000005,F,57,2022,770.7669029971
E06000005,F,57,2023,801.2832363328
E06000005,F,57,2024,784.0448031091
E06000005,F,57,2025,735.3012625008
E06000005,F,57,2026,703.1706991634
E06000005,F,57,2027,761.0946211711
E06000005,F,57,2028,787.0893342591
E06000005,F,57,2029,717.8672710591
E06000005,F,57,2030,685.4395381848
E06000005,F,57,2031,701.591570488
E06000005,F,57,2032,654.272977124
E06000005,F,57,2033,653.0725480739
E06000005,F,57,2034,543.2706741509
E06000005,F,57,2035,623.3572170021
E06000005,F,57,2036,643.8065353479
E06000005,F,57,2037,709.0972630282
E06000005,F,58,2011,637
E06000005,F,58,2012,620
E06000005,F,58,2013,591
E06000005,F,58,2014,674
E06000005,F,58,2015,680.4923719254
E06000005,F,58,2016,755.6557451783
E06000005,F,58,2017,724.985006628
E06000005,F,58,2018,710.2936445948
E06000005,F,58,2019,761.7038445324
E06000005,F,58,2020,767.7678222745
E06000005,F,58,2021,764.6811675584
E06000005,F,58,2022,778.2287819825
E06000005,F,58,2023,766.8070558141
E06000005,F,58,2024,797.3729447786
E06000005,F,58,2025,780.0018948362
E06000005,F,58,2026,731.3337222843
E06000005,F,58,2027,699.4143163372
E06000005,F,58,2028,757.4767275896
E06000005,F,58,2029,783.2195243514
E06000005,F,58,2030,713.8857704612
E06000005,F,58,2031,681.7588570703
E06000005,F,58,2032,698.0502789343
E06000005,F,58,2033,650.6610017137
E06000005,F,58,2034,649.66618129
E06000005,F,58,2035,539.8686236105
E06000005,F,58,2036,620.4315469076
E06000005,F,58,2037,640.5313255903
E06000005,F,59,2011,630
E06000005,F,59,2012,639
E06000005,F,59,2013,615
E06000005,F,59,2014,578
E06000005,F,59,2015,670.7854927022
E06000005,F,59,2016,676.868863506
E06000005,F,59,2017,752.0054210854
E06000005,F,59,2018,721.0034784274
E06000005,F,59,2019,706.4487738494
E06000005,F,59,2020,757.9231313436
E06000005,F,59,2021,763.7602086367
E06000005,F,59,2022,760.647823916
E06000005,F,59,2023,774.2091578215
E06000005,F,59,2024,762.727652903
E06000005,F,59,2025,793.3441526715
E06000005,F,59,2026,775.8381443172
E06000005,F,59,2027,727.2471387538
E06000005,F,59,2028,695.5419233574
E06000005,F,59,2029,753.7440921116
E06000005,F,59,2030,779.2303320388
E06000005,F,59,2031,709.7842340696
E06000005,F,59,2032,677.9634410769
E06000005,F,59,2033,694.3951299119
E06000005,F,59,2034,646.9334213342
E06000005,F,59,2035,646.1478134875
E06000005,F,59,2036,536.35371879
E06000005,F,59,2037,617.4006176157
E06000005,F,60,2011,650
E06000005,F,60,2012,619
E06000005,F,60,2013,630
E06000005,F,60,2014,607
E06000005,F,60,2015,573.6336699514
E06000005,F,60,2016,666.6500149675
E06000005,F,60,2017,672.0898316723
E06000005,F,60,2018,747.18875268
E06000005,F,60,2019,715.6672215729
E06000005,F,60,2020,701.3306056604
E06000005,F,60,2021,752.9041541939
E06000005,F,60,2022,758.3844085162
E06000005,F,60,2023,755.2341074473
E06000005,F,60,2024,768.8172374056
E06000005,F,60,2025,757.2417546065
E06000005,F,60,2026,787.9383419059
E06000005,F,60,2027,770.2199524419
E06000005,F,60,2028,721.751535464
E06000005,F,60,2029,690.3816595008
E06000005,F,60,2030,748.8008676608
E06000005,F,60,2031,773.8829214113
E06000005,F,60,2032,704.2632877211
E06000005,F,60,2033,672.9241735195
E06000005,F,60,2034,689.5726889284
E06000005,F,60,2035,641.9957939248
E06000005,F,60,2036,641.5393573199
E06000005,F,60,2037,531.7484205797
E06000005,F,61,2011,637
E06000005,F,61,2012,651
E06000005,F,61,2013,619
E06000005,F,61,2014,628
E06000005,F,61,2015,604.6150455075
E06000005,F,61,2016,571.374761648
E06000005,F,61,2017,664.5702736198
E06000005,F,61,2018,669.5077613963
E06000005,F,61,2019,744.5800690738
E06000005,F,61,2020,712.653894105
E06000005,F,61,2021,698.4893620291
E06000005,F,61,2022,750.1392581684
E06000005,F,61,2023,755.3411167138
E06000005,F,61,2024,752.1627773416
E06000005,F,61,2025,765.7630387236
E06000005,F,61,2026,754.1142497687
E06000005,F,61,2027,784.8736246804
E06000005,F,61,2028,766.9894404961
E06000005,F,61,2029,718.6174202533
E06000005,F,61,2030,687.508272136
E06000005,F,61,2031,746.095160313
E06000005,F,61,2032,770.8614275184
E06000005,F,61,2033,701.1083022876
E06000005,F,61,2034,670.1451612622
E06000005,F,61,2035,686.9605697019
E06000005,F,61,2036,639.2930387232
E06000005,F,61,2037,639.0935327284
E06000005,F,62,2011,621
E06000005,F,62,2012,643
E06000005,F,62,2013,647
E06000005,F,62,2014,618
E06000005,F,62,2015,627.1166634071
E06000005,F,62,2016,603.6891742719
E06000005,F,62,2017,570.5581935463
E06000005,F,62,2018,663.9082811961
E06000005,F,62,2019,668.4102354392
E06000005,F,62,2020,743.4615388296
E06000005,F,62,2021,711.1852050106
E06000005,F,62,2022,697.1712611781
E06000005,F,62,2023,748.8865406784
E06000005,F,62,2024,753.8471167677
E06000005,F,62,2025,750.6456333655
E06000005,F,62,2026,764.2608315667
E06000005,F,62,2027,752.5485196358
E06000005,F,62,2028,783.3625394302
E06000005,F,62,2029,765.334589565
E06000005,F,62,2030,717.0466804023
E06000005,F,62,2031,686.1628240253
E06000005,F,62,2032,744.8938037124
E06000005,F,62,2033,769.3860560587
E06000005,F,62,2034,699.5186599422
E06000005,F,62,2035,668.8814917645
E06000005,F,62,2036,685.8398407674
E06000005,F,62,2037,638.093189031
E06000005,F,63,2011,676
E06000005,F,63,2012,610
E06000005,F,63,2013,643
E06000005,F,63,2014,649
E06000005,F,63,2015,612.9315875323
E06000005,F,63,2016,622.3252985363
E06000005,F,63,2017,598.8256547127
E06000005,F,63,2018,565.8751787392
E06000005,F,63,2019,659.4783645867
E06000005,F,63,2020,663.2613368749
E06000005,F,63,2021,738.2835826132
E06000005,F,63,2022,705.4309901936
E06000005,F,63,2023,691.6693926984
E06000005,F,63,2024,743.4903773644
E06000005,F,63,2025,748.0529076766
E06000005,F,63,2026,744.8163787047
E06000005,F,63,2027,758.4564372342
E06000005,F,63,2028,746.639353699
E06000005,F,63,2029,777.5441425175
E06000005,F,63,2030,759.2788077248
E06000005,F,63,2031,711.1311976983
E06000005,F,63,2032,680.6171712845
E06000005,F,63,2033,739.5825343866
E06000005,F,63,2034,763.6218637726
E06000005,F,63,2035,693.5698174876
E06000005,F,63,2036,663.4707309652
E06000005,F,63,2037,680.6602761595
E06000005,F,64,2011,802
E06000005,F,64,2012,669
E06000005,F,64,2013,619
E06000005,F,64,2014,638
E06000005,F,64,2015,643.8224416131
E06000005,F,64,2016,607.7105808474
E06000005,F,64,2017,617.3737662385
E06000005,F,64,2018,593.8020136699
E06000005,F,64,2019,561.0274351284
E06000005,F,64,2020,654.875191853
E06000005,F,64,2021,657.9578522166
E06000005,F,64,2022,732.9570944875
E06000005,F,64,2023,699.5448417676
E06000005,F,64,2024,686.0325736099
E06000005,F,64,2025,737.9543896953
E06000005,F,64,2026,742.1294683707
E06000005,F,64,2027,738.8617840736
E06000005,F,64,2028,752.5262267585
E06000005,F,64,2029,740.6071762451
E06000005,F,64,2030,771.6009075541
E06000005,F,64,2031,753.1042909452
E06000005,F,64,2032,705.0947066065
E06000005,F,64,2033,674.938937924
E06000005,F,64,2034,734.129329787
E06000005,F,64,2035,757.7269678775
E06000005,F,64,2036,687.4988309972
E06000005,F,64,2037,657.9238017716
E06000005,F,65,2011,619
E06000005,F,65,2012,793
E06000005,F,65,2013,663
E06000005,F,65,2014,608
E06000005,F,65,2015,631.8124307793
E06000005,F,65,2016,637.4610741853
E06000005,F,65,2017,601.3079860412
E06000005,F,65,2018,611.2350395756
E06000005,F,65,2019,587.5908330807
E06000005,F,65,2020,554.9888249388
E06000005,F,65,2021,649.0745317751
E06000005,F,65,2022,651.4704950387
E06000005,F,65,2023,726.4522500516
E06000005,F,65,2024,692.4927329762
E06000005,F,65,2025,679.2283228905
E06000005,F,65,2026,731.2469510448
E06000005,F,65,2027,735.0423648136
E06000005,F,65,2028,731.7469791821
E06000005,F,65,2029,745.4354736792
E06000005,F,65,2030,733.4165158602
E06000005,F,65,2031,764.4979691383
E06000005,F,65,2032,745.7745003906
E06000005,F,65,2033,697.9015717898
E06000005,F,65,2034,668.0952100719
E06000005,F,65,2035,727.5031476477
E06000005,F,65,2036,750.6671889696
E06000005,F,65,2037,680.2699862393
E06000005,F,66,2011,575
E06000005,F,66,2012,604
E06000005,F,66,2013,797
E06000005,F,66,2014,651
E06000005,F,66,2015,599.6109092743
E06000005,F,66,2016,624.177659076
E06000005,F,66,2017,629.4656974113
E06000005,F,66,2018,593.2349883587
E06000005,F,66,2019,603.6938573553
E06000005,F,66,2020,579.896129486
E06000005,F,66,2021,547.6434382627
E06000005,F,66,2022,642.2025688971
E06000005,F,66,2023,643.2105381337
E06000005,F,66,2024,718.1774975868
E06000005,F,66,2025,683.1175717909
E06000005,F,66,2026,670.3677917284
E06000005,F,66,2027,722.5735685849
E06000005,F,66,2028,725.6026755363
E06000005,F,66,2029,722.2628269077
E06000005,F,66,2030,736.0003456493
E06000005,F,66,2031,723.7797405242
E06000005,F,66,2032,755.0405749664
E06000005,F,66,2033,735.8582414724
E06000005,F,66,2034,688.2668823418
E06000005,F,66,2035,659.1590943286
E06000005,F,66,2036,718.9942929804
E06000005,F,66,2037,741.2800383856
E06000005,F,67,2011,544
E06000005,F,67,2012,565
E06000005,F,67,2013,591
E06000005,F,67,2014,786
E06000005,F,67,2015,644.2241036847
E06000005,F,67,2016,594.2225702258
E06000005,F,67,2017,619.2786838256
E06000005,F,67,2018,624.3214985834
E06000005,F,67,2019,588.0414356248
E06000005,F,67,2020,598.8553767197
E06000005,F,67,2021,574.9518130706
E06000005,F,67,2022,542.9330654464
E06000005,F,67,2023,637.805562789
E06000005,F,67,2024,637.8850171897
E06000005,F,67,2025,712.8511990244
E06000005,F,67,2026,677.0575810208
E06000005,F,67,2027,664.6581122317
E06000005,F,67,2028,716.9852423892
E06000005,F,67,2029,719.5022249838
E06000005,F,67,2030,716.1377427074
E06000005,F,67,2031,729.9081895557
E06000005,F,67,2032,717.5528134005
E06000005,F,67,2033,748.9345696101
E06000005,F,67,2034,729.4451036274
E06000005,F,67,2035,682.0444874288
E06000005,F,67,2036,653.4006080995
E06000005,F,67,2037,713.5161437052
E06000005,F,68,2011,469
E06000005,F,68,2012,545
E06000005,F,68,2013,561
E06000005,F,68,2014,592
E06000005,F,68,2015,782.487760362
E06000005,F,68,2016,639.0722622171
E06000005,F,68,2017,590.3051614204
E06000005,F,68,2018,615.7810323187
E06000005,F,68,2019,620.6045664022
E06000005,F,68,2020,584.2829854201
E06000005,F,68,2021,595.4095604109
E06000005,F,68,2022,571.4102260273
E06000005,F,68,2023,539.5980499565
E06000005,F,68,2024,634.7443670028
E06000005,F,68,2025,634.0048602523
E06000005,F,68,2026,708.9774073077
E06000005,F,68,2027,672.5384715941
E06000005,F,68,2028,660.4526468183
E06000005,F,68,2029,712.8838043441
E06000005,F,68,2030,714.9494916868
E06000005,F,68,2031,711.5672292405
E06000005,F,68,2032,725.3667885299
E06000005,F,68,2033,712.8926342305
E06000005,F,68,2034,744.3817603109
E06000005,F,68,2035,724.6212552408
E06000005,F,68,2036,677.3907253522
E06000005,F,68,2037,649.1533774613
E06000005,F,69,2011,449
E06000005,F,69,2012,463
E06000005,F,69,2013,545
E06000005,F,69,2014,558
E06000005,F,69,2015,585.5068506396
E06000005,F,69,2016,775.6252329723
E06000005,F,69,2017,629.6567143347
E06000005,F,69,2018,582.8497639181
E06000005,F,69,2019,608.9541858389
E06000005,F,69,2020,613.4271745238
E06000005,F,69,2021,577.0455276415
E06000005,F,69,2022,588.6606566002
E06000005,F,69,2023,564.5053474923
E06000005,F,69,2024,533.0175429968
E06000005,F,69,2025,628.5866966418
E06000005,F,69,2026,626.5638315715
E06000005,F,69,2027,701.5635428385
E06000005,F,69,2028,664.1174672709
E06000005,F,69,2029,652.534490232
E06000005,F,69,2030,705.1211907274
E06000005,F,69,2031,706.4807131934
E06000005,F,69,2032,703.0801942867
E06000005,F,69,2033,716.9254177267
E06000005,F,69,2034,704.2653416941
E06000005,F,69,2035,735.9244746573
E06000005,F,69,2036,715.7388322899
E06000005,F,69,2037,668.7793669769
E06000005,F,70,2011,456
E06000005,F,70,2012,446
E06000005,F,70,2013,452
E06000005,F,70,2014,546
E06000005,F,70,2015,549.84857742
E06000005,F,70,2016,577.3014956563
E06000005,F,70,2017,767.035163926
E06000005,F,70,2018,618.4077946041
E06000005,F,70,2019,573.6836478681
E06000005,F,70,2020,600.4148158443
E06000005,F,70,2021,604.5132047815
E06000005,F,70,2022,568.0741247387
E06000005,F,70,2023,580.1998961878
E06000005,F,70,2024,555.8746614363
E06000005,F,70,2025,524.7277409159
E06000005,F,70,2026,620.7333748741
E06000005,F,70,2027,617.3651257827
E06000005,F,70,2028,692.4120383265
E06000005,F,70,2029,653.9142857604
E06000005,F,70,2030,642.870800614
E06000005,F,70,2031,695.6122600317
E06000005,F,70,2032,696.2326850737
E06000005,F,70,2033,692.8234717821
E06000005,F,70,2034,706.7164705547
E06000005,F,70,2035,693.8617036713
E06000005,F,70,2036,725.7009781246
E06000005,F,70,2037,705.0691530768
E06000005,F,71,2011,467
E06000005,F,71,2012,445
E06000005,F,71,2013,437
E06000005,F,71,2014,441
E06000005,F,71,2015,539.0646689411
E06000005,F,71,2016,541.389575412
E06000005,F,71,2017,568.8063706237
E06000005,F,71,2018,758.1140529105
E06000005,F,71,2019,606.545332549
E06000005,F,71,2020,564.1761711355
E06000005,F,71,2021,591.5656461358
E06000005,F,71,2022,595.2384735755
E06000005,F,71,2023,558.7423273076
E06000005,F,71,2024,571.4351543378
E06000005,F,71,2025,546.912705931
E06000005,F,71,2026,516.146800741
E06000005,F,71,2027,612.6304571763
E06000005,F,71,2028,607.763101975
E06000005,F,71,2029,682.8856406113
E06000005,F,71,2030,643.2206783765
E06000005,F,71,2031,632.7934840034
E06000005,F,71,2032,685.6969550132
E06000005,F,71,2033,685.4953971459
E06000005,F,71,2034,682.0893155415
E06000005,F,71,2035,696.0352359998
E06000005,F,71,2036,682.963785635
E06000005,F,71,2037,715.0061565695
E06000005,F,72,2011,491
E06000005,F,72,2012,464
E06000005,F,72,2013,436
E06000005,F,72,2014,427
E06000005,F,72,2015,432.9546821865
E06000005,F,72,2016,530.9094802526
E06000005,F,72,2017,531.427005735
E06000005,F,72,2018,558.8342519941
E06000005,F,72,2019,747.636238421
E06000005,F,72,2020,592.5838998233
E06000005,F,72,2021,553.0756360334
E06000005,F,72,2022,581.1940848694
E06000005,F,72,2023,584.3480939269
E06000005,F,72,2024,547.7937524902
E06000005,F,72,2025,561.1610500218
E06000005,F,72,2026,536.3919592871
E06000005,F,72,2027,506.0830728913
E06000005,F,72,2028,603.1259638524
E06000005,F,72,2029,596.468053419
E06000005,F,72,2030,671.7134383168
E06000005,F,72,2031,630.6601104192
E06000005,F,72,2032,620.9903981278
E06000005,F,72,2033,674.0722866783
E06000005,F,72,2034,672.8913056678
E06000005,F,72,2035,669.5070145491
E06000005,F,72,2036,683.5153791505
E06000005,F,72,2037,670.185458018
E06000005,F,73,2011,487
E06000005,F,73,2012,481
E06000005,F,73,2013,456
E06000005,F,73,2014,442
E06000005,F,73,2015,419.8137319668
E06000005,F,73,2016,426.1793253225
E06000005,F,73,2017,524.0162264352
E06000005,F,73,2018,522.7217177636
E06000005,F,73,2019,550.1529395769
E06000005,F,73,2020,738.4468732114
E06000005,F,73,2021,579.9071486187
E06000005,F,73,2022,543.3351940583
E06000005,F,73,2023,572.1309909091
E06000005,F,73,2024,574.7516739231
E06000005,F,73,2025,538.1487948991
E06000005,F,73,2026,552.1940131964
E06000005,F,73,2027,527.1647914174
E06000005,F,73,2028,497.3194704473
E06000005,F,73,2029,594.9151256551
E06000005,F,73,2030,586.4496491754
E06000005,F,73,2031,661.8518228956
E06000005,F,73,2032,619.4019737212
E06000005,F,73,2033,610.518473745
E06000005,F,73,2034,663.7648933178
E06000005,F,73,2035,661.597737053
E06000005,F,73,2036,658.253583767
E06000005,F,73,2037,672.3238853257
E06000005,F,74,2011,473
E06000005,F,74,2012,482
E06000005,F,74,2013,478
E06000005,F,74,2014,445
E06000005,F,74,2015,434.026687522
E06000005,F,74,2016,412.0267597938
E06000005,F,74,2017,418.7659389062
E06000005,F,74,2018,516.4884004917
E06000005,F,74,2019,513.5344445616
E06000005,F,74,2020,541.0158281698
E06000005,F,74,2021,728.8430942036
E06000005,F,74,2022,567.1138322555
E06000005,F,74,2023,533.2882389308
E06000005,F,74,2024,562.6584358447
E06000005,F,74,2025,564.7803768913
E06000005,F,74,2026,528.1414647057
E06000005,F,74,2027,542.8088566711
E06000005,F,74,2028,517.5305645864
E06000005,F,74,2029,488.1145000208
E06000005,F,74,2030,586.2096760849
E06000005,F,74,2031,576.0784231978
E06000005,F,74,2032,651.6526380184
E06000005,F,74,2033,607.9194459814
E06000005,F,74,2034,599.7785892466
E06000005,F,74,2035,653.1632505519
E06000005,F,74,2036,650.0895572595
E06000005,F,74,2037,646.7975990556
E06000005,F,75,2011,436
E06000005,F,75,2012,467
E06000005,F,75,2013,469
E06000005,F,75,2014,473
E06000005,F,75,2015,434.502181431
E06000005,F,75,2016,424.457902318
E06000005,F,75,2017,402.700364179
E06000005,F,75,2018,409.9645984665
E06000005,F,75,2019,507.511758794
E06000005,F,75,2020,502.203784637
E06000005,F,75,2021,529.8132608301
E06000005,F,75,2022,716.9742521104
E06000005,F,75,2023,550.7284016387
E06000005,F,75,2024,520.9146704825
E06000005,F,75,2025,551.0043354601
E06000005,F,75,2026,552.4001495793
E06000005,F,75,2027,515.7275534621
E06000005,F,75,2028,531.2799323344
E06000005,F,75,2029,505.6263286238
E06000005,F,75,2030,476.8293394933
E06000005,F,75,2031,575.6194474967
E06000005,F,75,2032,563.1041814399
E06000005,F,75,2033,638.9804159638
E06000005,F,75,2034,593.4161707371
E06000005,F,75,2035,586.374875111
E06000005,F,75,2036,639.9294576952
E06000005,F,75,2037,635.5633796414
E06000005,F,76,2011,435
E06000005,F,76,2012,423
E06000005,F,76,2013,448
E06000005,F,76,2014,451
E06000005,F,76,2015,460.0501705141
E06000005,F,76,2016,421.294161293
E06000005,F,76,2017,412.3555452477
E06000005,F,76,2018,390.8530152438
E06000005,F,76,2019,398.7306912599
E06000005,F,76,2020,496.0531108154
E06000005,F,76,2021,487.9686432288
E06000005,F,76,2022,515.8087597125
E06000005,F,76,2023,702.1755054238
E06000005,F,76,2024,530.6128322988
E06000005,F,76,2025,505.6935811286
E06000005,F,76,2026,536.4941628452
E06000005,F,76,2027,537.0112728267
E06000005,F,76,2028,500.3239241738
E06000005,F,76,2029,516.9229496764
E06000005,F,76,2030,490.7957954165
E06000005,F,76,2031,462.7441830703
E06000005,F,76,2032,562.3345703693
E06000005,F,76,2033,546.9781084478
E06000005,F,76,2034,623.2924446529
E06000005,F,76,2035,575.5510417473
E06000005,F,76,2036,569.8717518347
E06000005,F,76,2037,623.5883578376
E06000005,F,77,2011,360
E06000005,F,77,2012,428
E06000005,F,77,2013,415
E06000005,F,77,2014,441
E06000005,F,77,2015,441.8739593711
E06000005,F,77,2016,450.9035669874
E06000005,F,77,2017,411.9351052141
E06000005,F,77,2018,403.9133561589
E06000005,F,77,2019,382.5995653707
E06000005,F,77,2020,390.9787215663
E06000005,F,77,2021,488.1039926748
E06000005,F,77,2022,477.7343192852
E06000005,F,77,2023,505.8184179739
E06000005,F,77,2024,691.5243887442
E06000005,F,77,2025,515.5923444225
E06000005,F,77,2026,494.8124992382
E06000005,F,77,2027,526.1019982289
E06000005,F,77,2028,525.8829152109
E06000005,F,77,2029,489.2007212389
E06000005,F,77,2030,506.6628214241
E06000005,F,77,2031,480.1248112436
E06000005,F,77,2032,452.6975967928
E06000005,F,77,2033,552.9333035736
E06000005,F,77,2034,535.2184521599
E06000005,F,77,2035,611.9495911269
E06000005,F,77,2036,562.4028244676
E06000005,F,77,2037,557.889292523
E06000005,F,78,2011,384
E06000005,F,78,2012,352
E06000005,F,78,2013,414
E06000005,F,78,2014,410
E06000005,F,78,2015,429.7138689139
E06000005,F,78,2016,430.0772167496
E06000005,F,78,2017,439.0974132453
E06000005,F,78,2018,399.8953181654
E06000005,F,78,2019,392.8889477781
E06000005,F,78,2020,371.7566299193
E06000005,F,78,2021,380.6831370846
E06000005,F,78,2022,477.5772015463
E06000005,F,78,2023,464.6978621322
E06000005,F,78,2024,493.1155503006
E06000005,F,78,2025,678.0854707577
E06000005,F,78,2026,497.3624959751
E06000005,F,78,2027,481.2635805482
E06000005,F,78,2028,512.9700596842
E06000005,F,78,2029,511.9297429416
E06000005,F,78,2030,475.2744943517
E06000005,F,78,2031,493.6860069958
E06000005,F,78,2032,466.6711177826
E06000005,F,78,2033,439.943619563
E06000005,F,78,2034,540.8715988227
E06000005,F,78,2035,520.5425984221
E06000005,F,78,2036,597.8002815267
E06000005,F,78,2037,546.2524533628
E06000005,F,79,2011,358
E06000005,F,79,2012,376
E06000005,F,79,2013,339
E06000005,F,79,2014,404
E06000005,F,79,2015,396.6738060824
E06000005,F,79,2016,416.6293341072
E06000005,F,79,2017,416.3344363088
E06000005,F,79,2018,425.3643601938
E06000005,F,79,2019,385.8644073991
E06000005,F,79,2020,380.1609677808
E06000005,F,79,2021,359.2167814625
E06000005,F,79,2022,368.8341457771
E06000005,F,79,2023,465.4109754323
E06000005,F,79,2024,449.3459885927
E06000005,F,79,2025,478.293590449
E06000005,F,79,2026,662.308656065
E06000005,F,79,2027,475.5158286879
E06000005,F,79,2028,465.578392073
E06000005,F,79,2029,497.6126638015
E06000005,F,79,2030,495.5156764721
E06000005,F,79,2031,458.9295983272
E06000005,F,79,2032,478.5479257537
E06000005,F,79,2033,450.8859136799
E06000005,F,79,2034,425.0708643144
E06000005,F,79,2035,526.8503692025
E06000005,F,79,2036,503.1641078638
E06000005,F,79,2037,581.2030971857
E06000005,F,80,2011,322
E06000005,F,80,2012,345
E06000005,F,80,2013,360
E06000005,F,80,2014,333
E06000005,F,80,2015,393.2675574306
E06000005,F,80,2016,383.6219175364
E06000005,F,80,2017,403.9486658594
E06000005,F,80,2018,402.8714766156
E06000005,F,80,2019,411.9428570049
E06000005,F,80,2020,372.0937847562
E06000005,F,80,2021,367.9239691015
E06000005,F,80,2022,347.1402615308
E06000005,F,80,2023,357.5575037394
E06000005,F,80,2024,453.7334173534
E06000005,F,80,2025,433.9670222372
E06000005,F,80,2026,463.6753498899
E06000005,F,80,2027,646.5470663479
E06000005,F,80,2028,452.7162721929
E06000005,F,80,2029,450.2385713765
E06000005,F,80,2030,482.3681994366
E06000005,F,80,2031,479.0346772332
E06000005,F,80,2032,442.5768924022
E06000005,F,80,2033,463.598327337
E06000005,F,80,2034,435.1272882384
E06000005,F,80,2035,410.4079699745
E06000005,F,80,2036,513.1388179356
E06000005,F,80,2037,485.4988763393
E06000005,F,81,2011,335
E06000005,F,81,2012,305
E06000005,F,81,2013,332
E06000005,F,81,2014,351
E06000005,F,81,2015,318.855516031
E06000005,F,81,2016,380.4794745846
E06000005,F,81,2017,368.2334878729
E06000005,F,81,2018,389.0769802241
E06000005,F,81,2019,387.1202579176
E06000005,F,81,2020,396.2742061384
E06000005,F,81,2021,356.0388646418
E06000005,F,81,2022,353.566860109
E06000005,F,81,2023,332.8874637392
E06000005,F,81,2024,344.1773146505
E06000005,F,81,2025,439.8768303088
E06000005,F,81,2026,416.072201739
E06000005,F,81,2027,446.7850135501
E06000005,F,81,2028,628.3607411699
E06000005,F,81,2029,426.8679941557
E06000005,F,81,2030,432.8926848722
E06000005,F,81,2031,464.7680889957
E06000005,F,81,2032,460.0895200344
E06000005,F,81,2033,423.8291568263
E06000005,F,81,2034,446.380670683
E06000005,F,81,2035,416.9580251206
E06000005,F,81,2036,393.4802545362
E06000005,F,81,2037,497.2017942259
E06000005,F,82,2011,340
E06000005,F,82,2012,311
E06000005,F,82,2013,288
E06000005,F,82,2014,321
E06000005,F,82,2015,333.5498976691
E06000005,F,82,2016,300.6352134872
E06000005,F,82,2017,364.2791802856
E06000005,F,82,2018,348.127297441
E06000005,F,82,2019,369.9620475644
E06000005,F,82,2020,366.6653040373
E06000005,F,82,2021,376.0215768215
E06000005,F,82,2022,335.2120311776
E06000005,F,82,2023,335.244550711
E06000005,F,82,2024,314.5631585837
E06000005,F,82,2025,327.1222479414
E06000005,F,82,2026,422.0509992833
E06000005,F,82,2027,392.4204949641
E06000005,F,82,2028,424.9517615016
E06000005,F,82,2029,604.5310116145
E06000005,F,82,2030,392.0173001027
E06000005,F,82,2031,411.0841773098
E06000005,F,82,2032,441.7894274392
E06000005,F,82,2033,435.2264454883
E06000005,F,82,2034,399.3688592772
E06000005,F,82,2035,424.1209903231
E06000005,F,82,2036,393.1792808525
E06000005,F,82,2037,371.6004350122
E06000005,F,83,2011,285
E06000005,F,83,2012,319
E06000005,F,83,2013,290
E06000005,F,83,2014,278
E06000005,F,83,2015,304.6200175213
E06000005,F,83,2016,315.3939722939
E06000005,F,83,2017,281.7605084032
E06000005,F,83,2018,347.6483171236
E06000005,F,83,2019,327.1007577635
E06000005,F,83,2020,350.306329377
E06000005,F,83,2021,345.4614362279
E06000005,F,83,2022,355.1409339523
E06000005,F,83,2023,313.6856248257
E06000005,F,83,2024,316.4838172856
E06000005,F,83,2025,295.6157449649
E06000005,F,83,2026,309.5670386954
E06000005,F,83,2027,403.5650355412
E06000005,F,83,2028,367.663495726
E06000005,F,83,2029,402.5899178849
E06000005,F,83,2030,579.839066927
E06000005,F,83,2031,355.5002554922
E06000005,F,83,2032,389.5337989776
E06000005,F,83,2033,417.9685160487
E06000005,F,83,2034,409.5085243098
E06000005,F,83,2035,374.2153427698
E06000005,F,83,2036,401.3220430791
E06000005,F,83,2037,368.5719218815
E06000005,F,84,2011,289
E06000005,F,84,2012,271
E06000005,F,84,2013,294
E06000005,F,84,2014,273
E06000005,F,84,2015,262.7121410451
E06000005,F,84,2016,289.9616596782
E06000005,F,84,2017,299.0682507798
E06000005,F,84,2018,264.8775660671
E06000005,F,84,2019,332.8574596549
E06000005,F,84,2020,308.1502963601
E06000005,F,84,2021,332.8676681285
E06000005,F,84,2022,326.5103501809
E06000005,F,84,2023,336.5788441709
E06000005,F,84,2024,294.5074565981
E06000005,F,84,2025,299.8799441923
E06000005,F,84,2026,278.6831361328
E06000005,F,84,2027,293.9314358096
E06000005,F,84,2028,386.9964084332
E06000005,F,84,2029,345.400340341
E06000005,F,84,2030,382.8719734347
E06000005,F,84,2031,557.8282805166
E06000005,F,84,2032,322.7841133518
E06000005,F,84,2033,371.1997129273
E06000005,F,84,2034,396.6719405348
E06000005,F,84,2035,386.6533353207
E06000005,F,84,2036,351.9731795957
E06000005,F,84,2037,381.2019148862
E06000005,F,85,2011,270
E06000005,F,85,2012,270
E06000005,F,85,2013,251
E06000005,F,85,2014,267
E06000005,F,85,2015,255.8083140314
E06000005,F,85,2016,246.3074367997
E06000005,F,85,2017,274.2250421496
E06000005,F,85,2018,281.3685112314
E06000005,F,85,2019,246.6755090285
E06000005,F,85,2020,317.0949598672
E06000005,F,85,2021,287.4360117457
